pheno	rsid	pval	phenostring	phenocode	big_pval	effect_direction	category	big_pval_adj	phenocat	pval_sign	minpadj	prank	shortname	X3	pheno2
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.16	opposite	Physical	1	NSP	-0.16	2.56569096410782e-23	8	FEV1	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Neuroticism score	biobank_20127	0.16	opposite	Mental health	1	NSP	-0.16	1.6545632361131e-13	19.5	Neuroticism score	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.21	same	Treatment/medication	1	NSP	0.21	5.1588224732863e-21	10	Levothyroxine	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Qualifications: None of the above	biobank_6138_100	0.27	same	Early life	1	NSP	0.27	1.6545632361131e-13	19.5	No degree	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Relative age of first facial hair	biobank_2375	0.3	opposite	Physical	1	NSP	-0.3	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.31	same	Non-cancer illness	1	NSP	0.31	8.69316467838883e-38	3	Hyperthyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.35	same	Non-cancer illness	1	NSP	0.35	4.82953593243824e-193	1	Coeliac disease	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.45	opposite	Early life	1	NSP	-0.45	4.42707460473506e-14	15	A levels	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Sensitivity / hurt feelings	biobank_1950	0.46	opposite	Mental health	1	NSP	-0.46	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Trunk fat percentage	biobank_23127	0.61	same	Physical	1	NSP	0.61	1.20738398310956e-13	18	Trunk fat percentage	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Qualifications: College or University degree	biobank_6138_1	0.61	same	Early life	1	NSP	0.61	3.70264421486932e-30	4	University degree	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.64	same	Non-cancer illness	1	NSP	0.64	6.07350730897536e-17	14	Hypothyroidism	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Ever smoked	biobank_20160	0.64	opposite	Smoking	1	NSP	-0.64	5.13138192821563e-30	5	Ever smoked	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Hair/balding pattern: Pattern 4	biobank_2395_4	0.73	opposite	Physical	1	NSP	-0.73	4.99052046351952e-48	2	Balding pattern 4	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Hair/balding pattern: Pattern 3	biobank_2395_3	0.8	same	Physical	1	NSP	0.8	6.17731340195589e-14	16	Balding pattern 3	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Smoking status: Previous	biobank_20116_1	0.88	opposite	Smoking	1	NSP	-0.88	2.72635092960223e-17	13	Smoking status: Previous	FALSE	combined
N. heterosexual partners in males and females combined	rs1894521	4.9e-09	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.99	same	Physical	1	NSP	0.99	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	combined
N. heterosexual partners in male	rs5174	5.1e-09	Sensitivity / hurt feelings	biobank_1950	1.5e-08	same	Mental health	0.000133658743517663	NSP	1.5e-08	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	1.5e-05	same	Non-cancer illness	0.0530329714396586	NSP	1.5e-05	6.07350730897536e-17	14	Hypothyroidism	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Qualifications: College or University degree	biobank_6138_1	3.9e-05	same	Early life	0.116266605780921	NSP	3.9e-05	3.70264421486932e-30	4	University degree	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Neuroticism score	biobank_20127	0.00039	same	Mental health	0.634181486077749	NSP	0.00039	1.6545632361131e-13	19.5	Neuroticism score	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Ever smoked	biobank_20160	0.00054	same	Smoking	0.805917615425417	NSP	0.00054	5.13138192821563e-30	5	Ever smoked	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Sitting height	biobank_20015	0.00093	same	Physical	1	NSP	0.00093	1.9318143729753e-21	9	Sitting height	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Smoking status: Previous	biobank_20116_1	0.0019	same	Smoking	1	NSP	0.0019	2.72635092960223e-17	13	Smoking status: Previous	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.005	same	Treatment/medication	1	NSP	0.005	5.1588224732863e-21	10	Levothyroxine	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Qualifications: None of the above	biobank_6138_100	0.013	opposite	Early life	1	NSP	-0.013	1.6545632361131e-13	19.5	No degree	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.037	same	Early life	1	NSP	0.037	4.42707460473506e-14	15	A levels	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Trunk fat percentage	biobank_23127	0.06	opposite	Physical	1	NSP	-0.06	1.20738398310956e-13	18	Trunk fat percentage	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Hair/balding pattern: Pattern 3	biobank_2395_3	0.074	same	Physical	1	NSP	0.074	6.17731340195589e-14	16	Balding pattern 3	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.098	same	Physical	1	NSP	0.098	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Nap during day	biobank_1190	0.13	same	Exercise and Work	1	NSP	0.13	2.81722929392231e-25	6	Nap during day	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.19	same	Physical	1	NSP	0.19	2.56569096410782e-23	8	FEV1	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Relative age of first facial hair	biobank_2375	0.34	same	Physical	1	NSP	0.34	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.38	opposite	Physical	1	NSP	-0.38	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Hair/balding pattern: Pattern 4	biobank_2395_4	0.72	opposite	Physical	1	NSP	-0.72	4.99052046351952e-48	2	Balding pattern 4	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.77	same	Non-cancer illness	1	NSP	0.77	4.82953593243824e-193	1	Coeliac disease	FALSE	males
N. heterosexual partners in male	rs5174	5.1e-09	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.82	same	Non-cancer illness	1	NSP	0.82	8.69316467838883e-38	3	Hyperthyroidism	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Ever smoked	biobank_20160	0.00088	same	Smoking	1	NSP	0.00088	5.13138192821563e-30	5	Ever smoked	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.02	opposite	Early life	1	NSP	-0.02	4.42707460473506e-14	15	A levels	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Smoking status: Previous	biobank_20116_1	0.023	same	Smoking	1	NSP	0.023	2.72635092960223e-17	13	Smoking status: Previous	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Relative age of first facial hair	biobank_2375	0.044	same	Physical	1	NSP	0.044	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.066	same	Treatment/medication	1	NSP	0.066	5.1588224732863e-21	10	Levothyroxine	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.075	same	Non-cancer illness	1	NSP	0.075	6.07350730897536e-17	14	Hypothyroidism	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.082	opposite	Physical	1	NSP	-0.082	2.56569096410782e-23	8	FEV1	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.39	opposite	Physical	1	NSP	-0.39	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.43	opposite	Physical	1	NSP	-0.43	4.99052046351952e-48	2	Balding pattern 4	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Nap during day	biobank_1190	0.47	opposite	Exercise and Work	1	NSP	-0.47	2.81722929392231e-25	6	Nap during day	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Sensitivity / hurt feelings	biobank_1950	0.48	same	Mental health	1	NSP	0.48	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Trunk fat percentage	biobank_23127	0.64	opposite	Physical	1	NSP	-0.64	1.20738398310956e-13	18	Trunk fat percentage	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Sitting height	biobank_20015	0.67	opposite	Physical	1	NSP	-0.67	1.9318143729753e-21	9	Sitting height	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.74	same	Physical	1	NSP	0.74	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Neuroticism score	biobank_20127	0.76	same	Mental health	1	NSP	0.76	1.6545632361131e-13	19.5	Neuroticism score	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Qualifications: College or University degree	biobank_6138_1	0.78	opposite	Early life	1	NSP	-0.78	3.70264421486932e-30	4	University degree	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.82	opposite	Non-cancer illness	1	NSP	-0.82	4.82953593243824e-193	1	Coeliac disease	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.87	same	Physical	1	NSP	0.87	6.17731340195589e-14	16	Balding pattern 3	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.93	same	Non-cancer illness	1	NSP	0.93	8.69316467838883e-38	3	Hyperthyroidism	FALSE	males
N. heterosexual partners in male	rs6728222	4e-08	Qualifications: None of the above	biobank_6138_100	0.94	same	Early life	1	NSP	0.94	1.6545632361131e-13	19.5	No degree	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Sitting height	biobank_20015	1.1e-05	same	Physical	0.0414390758633546	NSP	1.1e-05	1.9318143729753e-21	9	Sitting height	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Sensitivity / hurt feelings	biobank_1950	0.045	opposite	Mental health	1	NSP	-0.045	9.65907186487648e-14	17	Sensitivity / hurt feelings	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Trunk fat percentage	biobank_23127	0.047	same	Physical	1	NSP	0.047	1.20738398310956e-13	18	Trunk fat percentage	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Nap during day	biobank_1190	0.17	same	Exercise and Work	1	NSP	0.17	2.81722929392231e-25	6	Nap during day	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Hair/balding pattern: Pattern 4	biobank_2395_4	0.2	same	Physical	1	NSP	0.2	4.99052046351952e-48	2	Balding pattern 4	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Neuroticism score	biobank_20127	0.22	opposite	Mental health	1	NSP	-0.22	1.6545632361131e-13	19.5	Neuroticism score	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Qualifications: College or University degree	biobank_6138_1	0.24	opposite	Early life	1	NSP	-0.24	3.70264421486932e-30	4	University degree	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Qualifications: None of the above	biobank_6138_100	0.28	opposite	Early life	1	NSP	-0.28	1.6545632361131e-13	19.5	No degree	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Forced expiratory volume in 1-second (FEV1)	biobank_3063	0.31	opposite	Physical	1	NSP	-0.31	2.56569096410782e-23	8	FEV1	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Smoking status: Previous	biobank_20116_1	0.34	opposite	Smoking	1	NSP	-0.34	2.72635092960223e-17	13	Smoking status: Previous	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Qualifications: A levels/AS levels or equivalent	biobank_6138_2	0.43	opposite	Early life	1	NSP	-0.43	4.42707460473506e-14	15	A levels	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.44	opposite	Non-cancer illness	1	NSP	-0.44	8.69316467838883e-38	3	Hyperthyroidism	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.51	same	Treatment/medication	1	NSP	0.51	5.1588224732863e-21	10	Levothyroxine	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Relative age of first facial hair	biobank_2375	0.52	opposite	Physical	1	NSP	-0.52	3.5738565900043e-20	11	Relative age of first facial hair	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.54	opposite	Non-cancer illness	1	NSP	-0.54	6.07350730897536e-17	14	Hypothyroidism	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Hair/balding pattern: Pattern 3	biobank_2395_3	0.63	same	Physical	1	NSP	0.63	6.17731340195589e-14	16	Balding pattern 3	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Non-cancer illness code, self-reported: malabsorption/coeliac disease	biobank_20002_1456	0.87	opposite	Non-cancer illness	1	NSP	-0.87	4.82953593243824e-193	1	Coeliac disease	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Heel bone mineral density (BMD) T-score, automated	biobank_78	0.88	opposite	Physical	1	NSP	-0.88	3.71502764033711e-25	7	Bone mineral density (heel)	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Ever smoked	biobank_20160	0.96	opposite	Smoking	1	NSP	-0.96	5.13138192821563e-30	5	Ever smoked	FALSE	males
N. heterosexual partners in male	rs6775716	1.5e-08	Heel bone mineral density (BMD) T-score, automated (left)	biobank_4106	0.98	opposite	Physical	1	NSP	-0.98	5.63445858784462e-18	12	Bone mineral density (left heel)	FALSE	males
N. heterosexual partners in male	rs17405651	2.9e-08	Neuroticism score	biobank_20127	0.0019	opposite	Mental health	1	NSP	-0.0019	1.6545632361131e-13	19.5	Neuroticism score	FALSE	males
N. heterosexual partners in male	rs17405651	2.9e-08	Treatment/medication code: levothyroxine sodium	biobank_20003_1141191044	0.16	opposite	Treatment/medication	1	NSP	-0.16	5.1588224732863e-21	10	Levothyroxine	FALSE	males
N. heterosexual partners in male	rs17405651	2.9e-08	Non-cancer illness code, self-reported: hypothyroidism/myxoedema	biobank_20002_1226	0.2	opposite	Non-cancer illness	1	NSP	-0.2	6.07350730897536e-17	14	Hypothyroidism	FALSE	males
N. heterosexual partners in male	rs17405651	2.9e-08	Non-cancer illness code, self-reported: hyperthyroidism/thyrotoxicosis	biobank_20002_1225	0.21	same	Non-cancer illness	1	NSP	0.21	8.69316467838883e-38	3	Hyperthyroidism	FALSE	males
